player_name,accuracy,course_x,dg_id,distance,gir,great_shots,poor_shots,position,prox_fw,prox_rgh,round,scrambling,sg_app,sg_arg,sg_bs,sg_ott,sg_putt,sg_t2g,sg_total,thru,total,course_name,event_name,last_updated,r2_teetime_x,course_y,great_shots_r1,poor_shots_r1,sg_app_r1,sg_arg_r1,sg_ott_r1,sg_putt_r1,sg_app_avg,sg_arg_avg,sg_ott_avg,sg_putt_avg,sg_app_delta,great_shots_avg,r2_teetime_y,wind_adj2,dew_adj2,updated_pred,sg_total_adj,player_wind_benefit,player_dew_benefit,residual,residual2,residual3,weather_signal,residual_w_adj,residual_adj,residual2_adj,residual3_adj,avg_ott_adj,avg_putt_adj,avg_app_adj,avg_arg_adj,delta_app_adj,tot_resid_adj,tot_sg_adj,total_adjustment,Score,updated_pred_r3
"smith, jordan",0.79,CC,18586,293.7,0.72,4.0,2.0,1,23.68,40.23,-5.0,0.8,1.32,0.75,2.52,1.21,1.26,3.27,4.53,18.0,-10.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 13:08,,5.0,3.0,0.74,0.16,1.42,1.45,1.03,0.455,1.315,1.355,0.5800000000000001,4.5,2026-05-29 13:08,0.4712494222222225,0.0066965636363633,0.5287297333768428,4.504417904833567,-0.002276044444444014,0.006638748034187783,3.980050875046468,15.840804967958157,63.047209674162296,0.0,3.980050875046468,0.6531263485951254,-1.2815211219078149,0.47915879352363344,0.14465,-0.04065,-0.013184000000000001,-0.06825,0.034800000000000005,-0.149235979789056,0.05736600000000001,-0.091869979789056,66.0,0.43685975358778684
"thorbjornsen, michael",0.64,CC,26649,294.0,0.89,4.0,3.0,2,21.66,38.66,-5.0,0.67,2.94,-0.26,3.89,0.95,0.91,3.62,4.53,18.0,-9.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 11:40,,4.0,3.0,-1.29,1.42,1.09,1.55,0.825,0.58,1.02,1.23,4.23,4.0,2026-05-29 11:40,0.5384773333333336,-0.0047141919191919,0.5845851953266127,4.504417904833567,0.06495186666666708,-0.004772007521367417,3.980012568652254,15.840500046629913,63.04538927932367,0.0,3.980012568652254,0.6531200625158349,-1.2814964537723599,0.47914495852285993,0.11220000000000001,-0.036899999999999995,-0.01056,-0.087,0.2538,-0.14923143273366507,0.23154000000000005,0.08230856726633495,66.0,0.6668937625929476
"gerard, ryan",0.71,CC,29767,292.1,0.89,2.0,3.0,2,17.52,48.39,-3.0,1.0,3.01,-0.05,2.49,-0.52,0.09,2.44,2.53,18.0,-9.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:24,,3.0,2.0,2.9,-1.18,-1.2,4.24,2.955,-0.615,-0.86,2.165,0.10999999999999988,2.5,2026-05-29 12:24,0.5103661333333337,0.0021802080808082,0.6638513905174523,2.504417904833567,0.03684066666666719,0.002122392478632683,1.8795295734614144,3.532631417516046,6.639685221360326,0.0,1.8795295734614144,0.3084308030050181,-0.2857898816770481,0.050461607682338476,-0.0946,-0.06495,-0.037824,0.09225,0.006599999999999992,0.07310252901030845,-0.098524,-0.025421470989691556,68.0,0.6384299195277607
"harman, brian",0.57,CC,8825,287.9,0.83,2.0,1.0,2,20.47,16.87,-4.0,1.0,3.49,-0.13,2.97,-0.53,0.7,2.84,3.53,18.0,-9.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:24,,3.0,1.0,2.46,0.27,0.53,0.5,2.975,0.07,0.0,0.6,1.0300000000000002,2.5,2026-05-29 12:24,0.5103661333333337,0.0021802080808082,0.6643512531128721,3.504417904833567,0.03684066666666719,0.002122392478632683,2.8790297108659946,8.288812076049132,23.863736234730297,0.0,2.8790297108659946,0.4724487755531097,-0.6705648969523748,0.18136439538395024,0.0,-0.018,-0.03808,-0.0105,0.061800000000000015,-0.0167517260153148,-0.004779999999999986,-0.021531726015314785,67.0,0.6428195270975573
"matsuyama, hideki",0.79,CC,13562,290.3,0.72,3.0,3.0,2,21.2,64.21,-5.0,0.83,1.15,1.57,2.25,1.1,0.72,3.82,4.53,18.0,-9.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:35,,3.0,1.0,2.46,-0.99,-1.02,2.32,1.805,0.29000000000000004,0.040000000000000036,1.52,-1.31,3.0,2026-05-29 12:35,0.5014620000000003,0.0035593636363635,0.8891387627311927,4.504417904833567,0.02793653333333379,0.003501548034187983,3.646717223469896,13.298546507951988,48.49603859766396,0.0,3.646717223469896,0.59842629637141,-1.0758524124933158,0.3685698933422461,0.004400000000000004,-0.0456,-0.023104,-0.043500000000000004,-0.0786,-0.10885622277965967,-0.18640400000000001,-0.2952602227796597,66.0,0.5938785399515331
"spaun, j.j.",0.71,CC,17536,290.2,0.72,4.0,2.0,6,26.02,23.71,-2.0,0.67,1.59,0.38,1.5,-0.09,-0.35,1.88,1.53,18.0,-8.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:44,,4.0,0.0,1.5,0.31,1.18,1.77,1.545,0.345,0.5449999999999999,0.71,0.09000000000000008,4.0,2026-05-29 07:44,0.4378134222222216,-0.0004541030303031,1.4908397553848842,1.5044179048335673,-0.035712044444444924,-0.0005119186324786169,-0.022645813628240467,0.0005128328748850016,-1.161351770708051e-05,0.0,-0.022645813628240467,-6.567285952189735e-05,-1.0718207085096534e-05,-4.413136728690594e-08,0.038149999999999996,-0.0070999999999999995,-0.046349999999999995,-0.010349999999999998,0.0009000000000000008,-7.643519797428079e-05,-0.024749999999999994,-0.024826435197974277,69.0,1.4660133201869099
"bhatia, akshay",0.43,CC,26096,293.7,0.56,3.0,3.0,6,15.49,41.27,-5.0,1.0,1.94,0.77,1.32,-0.62,2.44,2.09,4.53,18.0,-8.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:55,,4.0,3.0,1.08,-0.41,-0.44,1.53,1.51,0.18000000000000002,-0.53,1.9849999999999999,0.8599999999999999,3.5,2026-05-29 07:55,0.4489419999999993,-0.0044248585858586,0.8641026253266126,4.504417904833567,-0.02458346666666722,-0.004482674188034117,3.611249138652253,13.04112034141664,47.09473460000122,0.0,3.611249138652253,0.010472622502091534,-0.2725594151356078,0.17895999148000463,-0.03710000000000001,-0.01985,-0.0453,-0.0054,0.008599999999999998,-0.08312680115351162,-0.09905000000000001,-0.18217680115351162,66.0,0.681925824173101
"smalley, alex",0.43,CC,18474,287.5,0.72,5.0,2.0,6,22.6,61.88,-3.0,1.0,0.86,-0.16,0.09,-0.77,2.61,-0.07,2.53,18.0,-8.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:35,,4.0,1.0,2.32,-0.09,1.1,0.44,1.5899999999999999,-0.125,0.16500000000000004,1.525,-1.46,4.5,2026-05-29 12:35,0.5014620000000003,0.0035593636363635,0.9424483346395898,2.504417904833567,0.02793653333333379,0.003501548034187983,1.5934076515614988,2.5389479440547307,4.045579080973144,0.0,1.5934076515614988,0.004620882189528346,-0.053064012030743866,0.015373200507697946,0.011550000000000003,-0.01525,-0.04769999999999999,0.00375,-0.0146,-0.03306992933351757,-0.06224999999999999,-0.09531992933351756,68.0,0.8471284053060723
"henley, russell",0.71,CC,14578,283.6,0.78,3.0,1.0,6,19.02,56.89,-4.0,0.75,2.0,-0.09,2.16,0.16,1.46,2.07,3.53,18.0,-8.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:46,,6.0,3.0,2.71,-0.06,0.89,-0.77,2.355,-0.075,0.525,0.345,-0.71,4.5,2026-05-29 12:46,0.4919286666666669,0.0047718080808079,1.459437474010839,3.504417904833567,0.018403200000000397,0.004713992478632383,2.0680976233013606,4.277027779504737,8.845310985587641,0.0,2.0680976233013606,0.005997483107573945,-0.08938988059164898,0.03361218174523304,0.036750000000000005,-0.00345,-0.07064999999999999,0.00225,-0.0070999999999999995,-0.049780215738842,-0.04219999999999999,-0.09198021573884198,67.0,1.3674572582719968
"garnett, brice",0.79,CC,11451,291.5,0.83,4.0,0.0,6,20.6,50.51,-4.0,0.75,2.36,-0.74,3.51,1.15,0.76,2.77,3.53,18.0,-8.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 13:08,,3.0,0.0,-0.42,0.57,1.0,1.62,0.97,-0.08500000000000002,1.075,1.19,2.78,3.5,2026-05-29 13:08,0.4712494222222225,0.0066965636363633,-0.7141847346891208,3.504417904833567,-0.002276044444444014,0.006638748034187783,4.222965343112432,17.833436289128702,75.30998339759408,0.0,4.222965343112432,0.012246599495026052,-0.37271881844278987,0.2861779369108575,0.07525,-0.011899999999999999,-0.029099999999999997,0.0025500000000000006,0.0278,-0.0742942820369063,0.06459999999999999,-0.009694282036906296,67.0,-0.7238790167260271
"brennan, michael",0.5,CC,29197,304.5,0.61,6.0,4.0,11,25.07,27.41,-4.0,0.57,1.69,-0.56,1.95,0.26,2.14,1.39,3.53,18.0,-7.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:55,,1.0,3.0,-0.58,-0.02,1.44,0.92,0.5549999999999999,-0.29000000000000004,0.85,1.53,2.27,3.5,2026-05-29 07:55,0.4489419999999993,-0.0044248585858586,0.4557511916974535,3.504417904833567,-0.02458346666666722,-0.004482674188034117,3.019600572281412,9.117987616122232,27.53268062369752,0.0,3.019600572281412,0.008756841659616094,-0.19056594117695463,0.10462418637005057,0.059500000000000004,-0.015300000000000001,-0.016649999999999998,0.008700000000000001,0.0227,-0.07718491314728797,0.05895,-0.01823491314728796,67.0,0.4375162785501655
"ewart, a.j.",0.43,CC,21883,291.8,0.72,3.0,2.0,11,21.75,49.77,-7.0,1.0,3.74,0.09,3.77,0.03,2.67,3.86,6.53,18.0,-7.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 08:50,,3.0,6.0,0.53,0.0,-1.02,-0.75,2.1350000000000002,0.045,-0.495,0.96,3.21,3.0,2026-05-29 08:50,0.4978739999999997,-0.0192773030303028,-0.1768087686078899,6.504417904833567,0.0243485333333332,-0.019335118632478318,6.686240088142312,44.705806516281314,298.9137557018939,0.0,6.686240088142312,0.019390096255612704,-0.9343513561902794,1.1358722716671967,-0.03465,-0.0096,-0.06405000000000001,-0.0013499999999999999,0.032100000000000004,0.22091101173253003,-0.07755000000000001,0.14336101173253002,64.0,-0.03344775687535989
"hughes, mackenzie",0.5,CC,15556,297.6,0.67,2.0,2.0,11,28.66,54.75,-3.0,0.86,-0.2,1.09,-0.52,-0.33,1.97,0.57,2.53,18.0,-7.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:02,,4.0,4.0,0.5,1.0,-0.04,1.3,0.15,1.045,-0.185,1.635,-0.7,3.0,2026-05-29 12:02,0.5262868000000003,-0.0010782363636363,-0.0027868015849892,2.504417904833567,0.05276133333333377,-0.0011360519658118171,2.5588299877860776,6.547610906393298,16.75422313563435,0.0,2.5588299877860776,0.007420606964579624,-0.13684506794361992,0.06366604791541053,-0.012950000000000001,-0.01635,-0.0045,-0.031349999999999996,-0.006999999999999999,-0.06575841306362976,-0.07214999999999999,-0.13790841306362978,68.0,-0.14069521464861898
"meissner, mac",0.64,CC,28159,292.9,0.67,3.0,2.0,11,17.42,58.02,-3.0,0.71,0.86,0.71,0.71,-0.15,1.11,1.42,2.53,18.0,-7.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 13:08,,6.0,1.0,2.7,0.87,-0.19,-0.62,1.78,0.79,-0.16999999999999998,0.24500000000000005,-1.8400000000000003,4.5,2026-05-29 13:08,0.4712494222222225,0.0066965636363633,0.7320866247159257,2.504417904833567,-0.002276044444444014,0.006638748034187783,1.776693983707385,3.1566415117420177,5.608385982633027,0.0,1.776693983707385,0.005152412552751416,-0.06597380759540816,0.0213118667340055,-0.0119,-0.0024500000000000004,-0.053399999999999996,-0.0237,-0.018400000000000003,-0.039509528308651246,-0.10985,-0.14935952830865123,68.0,0.5827270964072744
"hisatsune, ryo",0.64,CC,22760,290.9,0.67,2.0,2.0,15,28.27,36.58,-2.0,0.67,0.47,0.48,0.98,0.51,0.07,1.46,1.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:00,,4.0,1.0,2.52,0.56,0.2,-0.52,1.495,0.52,0.355,-0.225,-2.05,3.0,2026-05-29 07:00,0.3925999999999991,0.0187631414141415,0.7910153764716508,1.5044179048335673,-0.08092546666666739,0.018705325811965982,0.651182387507215,0.42403850179959673,0.2761264039968439,0.0,0.651182387507215,0.0018884289237709234,-0.008862404687611571,0.0010492803351880068,0.02485,0.0022500000000000003,-0.04485,-0.0156,-0.020499999999999997,-0.00592469542865264,-0.053849999999999995,-0.05977469542865264,69.0,0.7312406810429981
"ghim, doug",0.71,CC,24550,293.1,0.67,4.0,5.0,15,21.87,40.96,-1.0,0.83,1.68,-0.9,2.02,0.34,-0.58,1.11,0.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:22,,4.0,4.0,2.27,0.34,0.44,0.71,1.975,-0.28,0.39,0.065,-0.5900000000000001,4.0,2026-05-29 07:22,0.4153465333333324,0.0084876747474744,0.6387696662012703,0.5044179048335672,-0.058178933333334126,0.008429859145298884,-0.18410083555573833,0.03389311765232101,-0.006239751279381242,0.0,-0.18410083555573833,-0.0005338924231116411,-0.000708366158933509,-2.371105486164872e-05,0.027300000000000005,-0.0006500000000000001,-0.05925,0.008400000000000001,-0.005900000000000001,-0.0012659696369067988,-0.030099999999999995,-0.03136596963690679,70.0,0.6074036965643635
"woodland, gary",0.79,CC,12577,308.3,0.67,4.0,4.0,15,25.72,87.34,-1.0,0.62,-1.12,-1.04,0.75,1.88,0.82,-0.29,0.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:44,,2.0,3.0,0.78,0.17,1.9,0.92,-0.17000000000000004,-0.435,1.89,0.87,-1.9000000000000001,3.0,2026-05-29 07:44,0.4378134222222216,-0.0004541030303031,0.9424483346395898,0.5044179048335672,-0.035712044444444924,-0.0005119186324786169,-0.47425439288294613,0.22491722916877183,-0.10666798396835034,0.0,-0.47425439288294613,-0.0013753377393605436,-0.004700770089627331,-0.0004053383390797313,0.1323,-0.0087,0.005100000000000001,0.013049999999999999,-0.019000000000000003,-0.006481446168067605,0.12274999999999998,0.1162685538319324,70.0,1.0587168884715221
"aberg, ludvig",0.5,CC,23950,306.5,0.83,2.0,2.0,15,28.05,29.71,-2.0,1.0,0.78,-0.18,0.43,-0.35,1.29,0.25,1.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:44,,3.0,2.0,1.08,-1.14,0.74,2.08,0.93,-0.6599999999999999,0.195,1.685,-0.30000000000000004,2.5,2026-05-29 07:44,0.4378134222222216,-0.0004541030303031,1.754684257522289,1.5044179048335673,-0.035712044444444924,-0.0005119186324786169,-0.2864903157656452,0.0820767010274991,-0.023514179994370672,0.0,-0.2864903157656452,-0.0008308219157203711,-0.001715403051474731,-8.935388397860856e-05,0.013650000000000002,-0.01685,-0.0279,0.019799999999999998,-0.0030000000000000005,-0.002635578851173711,-0.014300000000000002,-0.01693557885117371,69.0,1.7377486786711152
"neergaard-petersen, rasmus",0.64,CC,23841,288.4,0.56,3.0,3.0,15,36.92,47.51,-1.0,0.78,-1.65,-1.01,-1.39,0.26,2.94,-2.4,0.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 08:28,,3.0,1.0,1.91,-0.01,0.24,1.62,0.13,-0.51,0.25,2.2800000000000002,-3.5599999999999996,3.0,2026-05-29 08:28,0.4801610666666662,-0.014336591919192,0.3546518268119573,0.5044179048335672,0.006635599999999686,-0.014394407521367517,0.1420072705002421,0.020166064874928925,0.002863727829619463,0.0,0.1420072705002421,0.000411821084450702,-0.0004214707558860145,1.0882165752553959e-05,0.0175,-0.022800000000000004,-0.0039,0.0153,-0.0356,1.2324943172414697e-06,-0.029500000000000002,-0.02949876750568276,70.0,0.32515305930627453
"castillo, ricky",0.64,CC,27819,292.1,0.78,3.0,4.0,15,28.15,33.44,-1.0,0.6,0.67,0.48,1.0,0.33,-0.95,1.48,0.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:13,,4.0,1.0,4.14,-0.36,0.15,-0.17,2.405,0.06,0.24,-0.5599999999999999,-3.4699999999999998,3.5,2026-05-29 12:13,0.518641066666667,0.0006343414141409,0.310240697040965,0.5044179048335672,0.04511560000000048,0.0005765258119653831,0.23986933360456802,0.057537297203899544,0.01380143313770736,0.0,0.23986933360456802,0.0006956210674532472,-0.0012025295115615003,5.244544592328796e-05,0.016800000000000002,0.0056,-0.07214999999999999,-0.0018,-0.0347,-0.00045446299818496517,-0.08625,-0.08670446299818496,70.0,0.22353623404278006
"novak, andrew",0.57,CC,23475,301.0,0.78,5.0,3.0,15,16.48,55.31,-5.0,0.4,2.12,-0.12,2.74,0.62,1.91,2.62,4.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:13,,3.0,5.0,0.28,0.49,-0.32,-0.68,1.2000000000000002,0.185,0.15,0.615,1.84,4.0,2026-05-29 12:13,0.518641066666667,0.0006343414141409,0.5238695776166891,4.504417904833567,0.04511560000000048,0.0005765258119653831,4.026240453028844,16.210612185605914,65.26782255004885,0.0,4.026240453028844,0.011676097313783648,-0.3388017946791636,0.24801772569018563,0.0105,-0.00615,-0.036000000000000004,-0.005549999999999999,0.0184,-0.07910797167519432,-0.018800000000000004,-0.09790797167519433,66.0,0.42596160594149474
"bradley, keegan",0.43,CC,13872,295.7,0.61,3.0,3.0,15,23.87,38.26,-1.0,1.0,0.55,0.69,-0.68,-1.23,0.52,0.01,0.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:24,,6.0,1.0,0.48,-0.55,1.37,2.46,0.515,0.06999999999999995,0.07000000000000006,1.49,0.07000000000000006,4.5,2026-05-29 12:24,0.5103661333333337,0.0021802080808082,0.8829313428838647,0.5044179048335672,0.03684066666666719,0.002122392478632683,-0.3395503789049976,0.11529445981452745,-0.039148277515669815,0.0,-0.3395503789049976,-0.000984696098824493,-0.0024096542101236236,-0.0001487634545595453,0.004900000000000005,-0.0149,-0.01545,-0.0020999999999999986,0.0007000000000000006,-0.003543113763507662,-0.026849999999999992,-0.030393113763507656,70.0,0.852538229120357
"higgo, garrick",0.64,CC,24342,293.1,0.89,5.0,3.0,15,22.17,22.64,-5.0,1.0,3.1,0.02,2.65,-0.44,1.86,2.67,4.53,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:35,,5.0,3.0,-0.84,-0.9,0.53,0.98,1.1300000000000001,-0.44,0.04500000000000001,1.42,3.94,5.0,2026-05-29 12:35,0.5014620000000003,0.0035593636363635,-0.1725767289132335,4.504417904833567,0.02793653333333379,0.003501548034187983,4.708432715114322,22.169338632758823,104.38283929092945,0.0,4.708432715114322,0.013654454873831531,-0.46333917742465935,0.39665478930553194,0.0031500000000000013,-0.014199999999999999,-0.0339,0.0132,0.0394,-0.05302993324529587,0.007649999999999997,-0.04537993324529587,66.0,-0.21795666215852938
"putnam, andrew",0.57,CC,14704,272.3,0.72,1.0,3.0,15,28.22,43.75,0.0,1.0,0.08,0.8,-0.75,-0.82,-0.52,0.05,-0.47,18.0,-6.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:57,,6.0,2.0,-0.23,3.36,-1.47,3.1,-0.07500000000000001,2.08,-1.145,1.29,0.31,3.5,2026-05-29 12:57,0.4817661333333338,0.0058175414141412,0.6839731077693607,-0.4955820951664328,0.008240666666667285,0.005759725811965683,-1.1655548104571607,1.3585180161798278,-1.5834272088511172,0.0,-1.1655548104571607,-0.0033801089503257657,-0.028393026538158398,-0.006017023393634246,-0.08015000000000001,-0.0129,0.0022500000000000003,-0.0624,0.0031,-0.03779015888211841,-0.1501,-0.1878901588821184,71.0,0.4960829488872423
"cole, eric",0.43,CC,21756,293.5,0.67,5.0,7.0,25,26.44,42.36,-2.0,0.33,-0.15,1.33,-0.12,0.03,0.32,1.21,1.53,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:11,,3.0,0.0,0.38,-0.07,0.74,0.72,0.115,0.63,0.385,0.52,-0.53,4.0,2026-05-29 07:11,0.4040082222222213,0.013458696969697,0.5571580112394383,1.5044179048335673,-0.06951724444444518,0.013400881367521484,0.8911435305172053,0.7941367919826692,0.7076898645210433,0.0,0.8911435305172053,0.0025843162384998953,-0.016597458952437784,0.0026892214851799647,0.02695,-0.005200000000000001,-0.00345,-0.0189,-0.0053,-0.011323921228757925,-0.005899999999999998,-0.017223921228757922,69.0,0.5399340900106804
"dahmen, joel",0.64,CC,14509,284.9,0.72,4.0,3.0,25,26.28,26.16,-4.0,0.8,0.6,1.45,-0.51,-1.11,2.6,0.93,3.53,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:11,,1.0,1.0,-0.71,0.4,1.1,-1.02,-0.05499999999999999,0.925,-0.0050000000000000044,0.79,1.31,2.5,2026-05-29 07:11,0.4040082222222213,0.013458696969697,-0.2291644650964396,3.504417904833567,-0.06951724444444518,0.013400881367521484,3.677466006853083,13.52375623155996,49.733153826529296,0.0,3.677466006853083,0.01066465141987394,-0.2826465052396031,0.18898598454081134,-0.0003500000000000003,-0.0079,0.0016499999999999998,-0.02775,0.0131,-0.08299586927891783,-0.021250000000000005,-0.10424586927891784,67.0,-0.33341033437535744
"hoge, tom",0.86,CC,15575,293.1,0.72,4.0,3.0,25,21.7,59.91,-3.0,0.33,1.13,-1.49,2.41,1.29,1.61,0.93,2.53,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:33,,4.0,3.0,2.68,-0.77,0.16,-1.31,1.905,-1.13,0.725,0.15000000000000002,-1.5500000000000003,4.0,2026-05-29 07:33,0.4266149333333324,0.0038500747474745,-0.0257216565468212,2.504417904833567,-0.046910533333334115,0.003792259145298983,2.487021287192353,6.185274882947908,15.382910301027636,0.0,2.487021287192353,0.007212361732857823,-0.12927224505361126,0.05845505914390502,0.05075,-0.0015000000000000002,-0.05715,0.03389999999999999,-0.015500000000000003,-0.06360482417684843,0.010499999999999999,-0.053104824176848434,68.0,-0.07882648072366963
"kuchar, matt",0.43,CC,6169,281.0,0.56,4.0,2.0,25,18.02,84.54,-2.0,0.75,1.55,-0.21,-0.08,-1.63,1.83,-0.3,1.53,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:44,,3.0,3.0,-0.08,0.23,0.57,1.04,0.735,0.010000000000000009,-0.53,1.435,1.6300000000000001,3.5,2026-05-29 07:44,0.4378134222222216,-0.0004541030303031,-0.0567735038750655,1.5044179048335673,-0.035712044444444924,-0.0005119186324786169,1.524967445631709,2.3255257102364997,3.5463510020902205,0.0,1.524967445631709,0.004422405592331956,-0.04860348734394284,0.013476133807942837,-0.03710000000000001,-0.014350000000000002,-0.02205,-0.00030000000000000024,0.016300000000000002,-0.030704947943668043,-0.0575,-0.08820494794366804,69.0,-0.14497845181873353
"mccarty, matt",0.57,CC,28635,286.5,0.39,4.0,4.0,25,24.68,76.23,1.0,0.86,-0.9,0.02,-1.67,-0.77,0.19,-1.65,-1.47,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 07:55,,4.0,1.0,1.52,0.22,0.79,2.25,0.31,0.12,0.010000000000000009,1.22,-2.42,4.0,2026-05-29 07:55,0.4489419999999993,-0.0044248585858586,0.7040902650212691,-1.4955820951664327,-0.02458346666666722,-0.004482674188034117,-2.2287385010424035,4.967275306028739,-11.070757719823439,0.0,-2.2287385010424035,-0.00646334165302297,-0.10381605389600064,-0.04206887933532907,0.0007000000000000006,-0.0122,-0.0093,-0.0036,-0.0242,-0.15234827488435268,-0.0486,-0.20094827488435266,72.0,0.5031419901369165
"hodges, lee",0.64,CC,25157,282.1,0.61,4.0,4.0,25,29.81,84.63,1.0,0.4,-0.74,-2.68,-0.77,-0.03,1.98,-3.44,-1.47,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 08:17,,5.0,1.0,1.4,0.39,-0.66,3.64,0.32999999999999996,-1.145,-0.34500000000000003,2.81,-2.1399999999999997,4.5,2026-05-29 08:17,0.4703607999999994,-0.0113661030303031,0.1104898127661557,-1.4955820951664327,-0.003164666666667093,-0.011423918632478616,-1.6206604932317343,2.6265404343221284,-4.256730315781595,0.0,-1.6206604932317343,-0.0046999154303720295,-0.05489469507733248,-0.01617557519997006,-0.024150000000000005,-0.0281,-0.009899999999999999,0.03435,-0.0214,-0.07577018570767458,-0.04920000000000001,-0.1249701857076746,72.0,-0.014480372941518896
"yu, kevin",0.57,CC,17881,304.5,0.56,5.0,6.0,25,17.52,62.38,0.0,0.75,1.03,0.28,0.6,-0.44,-1.35,0.88,-0.47,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 12:35,,5.0,4.0,2.17,-0.04,0.9,0.74,1.6,0.12000000000000001,0.23,-0.30500000000000005,-1.14,5.0,2026-05-29 12:35,0.5014620000000003,0.0035593636363635,0.2673295306287512,-0.4955820951664328,0.02793653333333379,0.003501548034187983,-0.7314735444276622,0.5350535461975672,-0.39137751389572434,0.0,-0.7314735444276622,-0.0021212732788402204,-0.011182619115529153,-0.0014872345528037525,0.016100000000000003,0.0030500000000000006,-0.048,-0.0036000000000000003,-0.011399999999999999,-0.014791126947173126,-0.04385,-0.05864112694717312,71.0,0.2086884036815781
"nakajima, keita",0.86,CC,21074,300.4,0.72,2.0,1.0,25,23.53,38.41,-4.0,0.71,0.75,-0.02,2.5,1.76,1.05,2.48,3.53,18.0,-5.0,Colonial Country Club,Charles Schwab Challenge,2026-05-29 23:28:35 UTC,2026-05-29 13:19,,4.0,3.0,0.81,0.92,-0.57,-1.4,0.78,0.45,0.595,-0.17499999999999993,-0.06000000000000005,3.0,2026-05-29 13:19,0.4612330666666669,0.0074088747474747,-0.1939024589895693,3.504417904833567,-0.012292399999999593,0.007351059145299183,3.693379022968436,13.641048607303278,50.38156277750672,0.0,3.693379022968436,0.010710799166608463,-0.2850979158926385,0.19144993855452555,0.04165,0.0017499999999999994,-0.0234,-0.0135,-0.0006000000000000006,-0.0829371781715045,0.005899999999999998,-0.0770371781715045,67.0,-0.2709396371610738
