player_name,player_name_original,category,category_clean,n,n_eff,mean,std,skew,excess_kurtosis,delta_mu,sigma_ratio,tail_ratio_course,mean_adj,std_adj,df_t,distribution,sanity_flags,q01_adj,q05_adj,q10_adj,q25_adj,q50_adj,q75_adj,q90_adj,q95_adj,q99_adj
"clark, wyndham","Clark, Wyndham",sg_arg_adj,sg_arg,459,49.999998940039,0.3499821001474325,1.0134136956901816,-0.6947442322924108,0.5834478335883171,0.0,1.0,0.0,0.3499821001474325,1.0134136956901816,14.283695738655569,student_t,,-2.7406,-1.6944,-1.0932,-0.06140000000000001,0.4342,1.2238,1.545,1.5667999999999997,2.5488
"clark, wyndham","Clark, Wyndham",sg_ott_adj,sg_ott,459,49.999998940039,0.0361626714676997,1.0353478824046207,-0.8344540956547593,0.7266971047019535,0.0,1.0,0.0,0.0361626714676997,1.0353478824046207,12.256534890779331,student_t,,-3.169,-1.715,-1.399,-0.5589999999999999,0.239,0.6950000000000001,1.311,1.486,1.925
"clark, wyndham","Clark, Wyndham",sg_putt_adj,sg_putt,459,49.999998940039,-0.1367792660113175,1.7824995867394708,-0.3097690454063529,0.0107181751134111,0.0,1.0,0.0,-0.1367792660113175,1.7824995867394708,200.0,student_t,,-4.4084,-3.6754,-2.3418,-1.1147999999999998,-0.1031,1.2477,2.2308,2.7202,3.4106
"cole, eric","Cole, Eric",sg_app_adj,sg_app,322,49.99974558661246,0.2072039217998244,1.360195836872192,0.1466192572663195,-0.5138291166073916,0.0,1.0,0.0,0.2072039217998244,1.360195836872192,inf,normal,,-2.5109,-1.7088,-1.5104000000000002,-0.8586499999999998,0.1253,1.2717999999999998,1.7241,2.6465,3.2026
"cole, eric","Cole, Eric",sg_arg_adj,sg_arg,322,49.99974558661246,0.1766841932430449,0.9247882121807004,0.5220444886623006,0.2678268323895962,0.0,1.0,0.0,0.1766841932430449,0.9247882121807004,26.402535050229982,student_t,,-1.4642,-1.3954,-1.0064,-0.3576,0.0606,0.7846000000000002,1.3430000000000002,1.9786,2.8888
"cole, eric","Cole, Eric",sg_ott_adj,sg_ott,322,49.99974558661246,-0.80610305022563,1.4279194513497038,-0.9584033360433446,0.8649089691175722,0.0,1.0,0.0,-0.80610305022563,1.4279194513497038,10.9371462364664,student_t,,-5.754,-3.201,-3.114,-1.5590000000000002,-0.414,0.10499999999999998,0.8230000000000001,1.0549999999999997,1.545
"cole, eric","Cole, Eric",sg_putt_adj,sg_putt,322,49.99974558661246,0.2831196252675738,1.6936170006354807,-0.2151892766773423,-0.4491004821915565,0.0,1.0,0.0,0.2831196252675738,1.6936170006354807,inf,normal,,-3.3673,-2.9592,-2.034,-0.9545999999999999,0.1664,1.7107,2.3682,2.7235,3.6402
"conners, corey","Conners, Corey",sg_app_adj,sg_app,504,49.9999998248317,0.6020177659993753,1.480863871540881,0.3623727219278436,-0.216399791641316,0.0,1.0,0.0,0.6020177659993753,1.480863871540881,inf,normal,,-2.2414000000000005,-1.7587999999999997,-1.2752,-0.24340000000000006,0.3777,1.4132,2.8503999999999996,3.1437999999999997,3.87
"conners, corey","Conners, Corey",sg_arg_adj,sg_arg,504,49.9999998248317,-0.0431039519235178,0.8944929140069804,0.3211587299749706,1.6236233092127712,0.0,1.0,0.0,-0.0431039519235178,0.8944929140069804,7.695438446808918,student_t,df_t<8,-2.1856,-1.5462,-1.0386,-0.6264,-0.0163999999999999,0.47640000000000005,0.8266,1.1286,2.6054
"conners, corey","Conners, Corey",sg_ott_adj,sg_ott,504,49.9999998248317,0.3643830708899626,0.8419035129805892,-0.6597888173264417,0.1368368886470681,0.0,1.0,0.0,0.3643830708899626,0.8419035129805892,47.847825387752685,student_t,,-1.92,-0.9700000000000001,-0.914,-0.244,0.56,1.084,1.227,1.3769999999999998,1.834
