player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"malnati, peter",-1.02,0.0,,0.0,-0.96,0.03,0.0,-0.01,,0.0,-0.23,,-0.01,-0.45,-0.14,-0.03,-0.11,-0.0,0.0,0.0,-0.11,0.04,0.04,0.04,-0.04,-0.99,2.46,44.0
"martin, ben",-1.02,0.0,,0.0,-1.13,-0.06,0.0,-0.01,,0.0,-0.29,,-0.03,-0.45,-0.18,0.06,-0.03,0.0,0.0,0.0,-0.11,0.04,0.03,0.01,-0.05,-1.08,2.57,42.0
"matsuyama, hideki",1.08,0.0,,0.0,1.14,0.0,0.0,,0.25,-0.05,,0.28,-0.03,0.48,0.11,-0.0,0.01,0.0,-0.0,0.0,-0.03,0.03,0.02,0.02,-0.01,1.08,2.46,65.0
"mazzoli, stefano",-0.51,0.0,,0.0,-0.73,-0.11,0.0,0.01,,0.0,-0.28,,-0.02,-0.39,0.14,0.0,0.01,0.0,0.0,0.0,-0.01,0.04,0.01,-0.02,0.0,-0.62,3.2,47.0
"mccarthy, denny",0.43,0.0,,0.0,0.38,-0.02,0.0,,0.16,-0.02,,0.11,-0.01,0.26,-0.01,-0.01,-0.07,-0.0,-0.0,0.0,-0.02,-0.04,0.07,0.02,-0.0,0.4,2.3,65.0
"mcgreevy, max",0.36,0.0,,0.0,0.54,0.09,0.0,-0.01,,-0.0,0.09,,0.01,0.17,0.08,0.01,-0.01,-0.0,-0.0,0.0,-0.03,0.04,0.03,0.01,-0.02,0.45,2.32,63.0
"mcnealy, maverick",0.98,0.0,,0.0,1.2,0.06,0.0,,0.19,-0.08,,0.27,-0.03,0.65,0.01,-0.02,-0.0,-0.0,0.0,0.0,0.0,0.01,-0.08,0.06,0.0,1.03,2.8,61.0
"meissner, mac",0.53,0.0,,0.0,0.78,0.06,0.0,,0.08,-0.05,,0.11,-0.02,0.32,0.09,-0.02,-0.04,-0.0,0.0,0.0,0.03,-0.04,0.01,0.01,0.02,0.59,2.3,57.0
"merritt, troy",-0.81,0.0,,0.0,-0.95,-0.07,0.0,-0.01,,0.0,-0.24,,-0.02,-0.29,-0.11,-0.02,-0.04,-0.0,0.0,0.0,-0.13,-0.04,0.05,0.06,0.0,-0.88,3.2,39.0
"mitchell, keith",0.73,0.0,,0.0,0.9,0.04,0.0,,0.13,-0.06,,0.15,-0.02,0.44,0.04,-0.01,0.11,-0.0,-0.0,0.0,-0.04,0.01,-0.16,0.11,0.02,0.77,2.47,67.0
"moore, taylor",-0.03,0.0,,0.0,0.07,0.05,0.0,-0.02,,-0.0,0.08,,0.01,0.12,-0.2,0.01,0.04,-0.0,-0.0,0.0,-0.04,-0.07,-0.05,0.01,0.09,0.02,2.5,49.0
"mouw, william",0.24,0.0,,0.0,0.24,0.0,0.0,-0.01,,-0.0,0.03,,0.0,0.08,0.07,0.02,0.02,-0.0,0.0,0.0,0.01,-0.04,-0.0,-0.01,0.07,0.24,2.76,50.0
"nakajima, keita",0.42,0.0,,0.0,0.25,-0.09,0.0,-0.01,,-0.0,0.05,,0.01,0.21,0.19,-0.03,0.01,-0.0,-0.0,0.0,0.01,0.01,-0.01,-0.02,0.0,0.34,2.53,37.0
"neergaard-petersen, rasmus",0.44,0.0,,0.0,0.54,0.05,0.0,-0.02,,-0.0,0.09,,0.0,0.16,0.17,-0.02,0.06,0.0,0.0,0.0,0.01,0.04,-0.02,-0.02,0.0,0.49,2.46,59.0
"nyholm, pontus",-0.63,0.0,,0.0,-0.75,-0.06,0.0,-0.0,,0.0,-0.12,,-0.01,-0.24,-0.19,0.01,-0.0,0.0,0.0,0.0,-0.0,0.04,-0.07,-0.02,0.0,-0.69,2.99,46.0
"olesen, thorbjorn",-0.2,0.0,,0.0,-0.06,0.07,0.0,-0.02,,0.0,0.08,,0.0,0.01,-0.16,0.01,-0.01,-0.0,0.0,0.0,-0.08,-0.07,-0.01,-0.01,0.05,-0.13,2.9,39.0
"parry, john",0.04,0.0,,0.0,0.37,0.17,0.0,-0.01,,-0.0,0.02,,0.0,0.02,0.08,0.04,-0.03,0.0,0.0,0.0,-0.12,0.04,0.03,-0.02,0.0,0.2,2.51,59.0
"paul, jeremy",-1.28,0.0,,0.0,-1.45,-0.08,0.0,-0.0,,0.0,-0.27,,-0.03,-0.59,-0.39,0.03,-0.03,0.0,0.0,0.0,-0.04,0.04,0.02,-0.02,-0.0,-1.37,3.2,51.0
"pavon, matthieu",-0.38,0.0,,0.0,-0.33,0.02,0.0,-0.02,,0.0,-0.07,,-0.0,-0.1,-0.16,0.03,0.03,0.0,-0.0,0.0,-0.05,-0.07,0.0,-0.01,0.03,-0.36,2.3,47.0
"pendrith, taylor",0.13,0.0,,0.0,0.16,0.02,0.0,-0.02,,0.0,0.11,,0.0,0.16,-0.05,0.0,0.02,0.0,0.0,0.0,-0.07,0.01,-0.06,0.01,0.01,0.15,2.63,66.0
"peterson, paul",-0.41,0.0,,0.0,-0.16,0.12,0.0,0.0,,0.0,-0.11,,-0.01,-0.22,-0.05,0.01,-0.07,0.0,0.0,0.0,-0.1,0.04,0.12,-0.02,-0.01,-0.29,2.3,45.0
"phillips, chandler",-0.23,0.0,,0.0,-0.26,-0.02,0.0,-0.01,,0.0,-0.1,,-0.01,-0.08,0.09,-0.0,-0.03,-0.0,0.0,0.0,-0.01,-0.04,0.04,-0.01,-0.06,-0.24,2.88,47.0
"potgieter, aldrich",0.18,0.0,,0.0,-0.0,-0.09,0.0,-0.0,,-0.0,0.05,,0.0,0.09,0.05,-0.01,0.06,-0.0,-0.0,0.0,0.03,0.04,-0.1,-0.02,0.0,0.09,3.07,54.0
"power, seamus",-0.13,0.0,,0.0,0.08,0.11,0.0,-0.02,,-0.0,-0.0,,0.0,-0.05,0.01,-0.02,-0.03,-0.0,-0.0,0.0,-0.12,0.04,0.03,0.01,0.04,-0.02,2.74,46.0
"putnam, andrew",0.12,0.0,,0.0,0.41,0.14,0.0,-0.02,,-0.0,0.11,,0.01,0.15,-0.05,-0.02,-0.09,0.0,0.0,0.0,-0.09,-0.04,0.14,0.03,-0.01,0.27,2.6,63.0
"ramey, chad",-0.35,0.0,,0.0,-0.18,0.08,0.0,-0.01,,0.0,-0.07,,-0.0,-0.18,-0.15,0.01,-0.01,-0.0,0.0,0.0,-0.05,0.04,0.01,0.02,0.05,-0.26,2.3,55.0
"riley, davis",-1.07,0.0,,0.0,-1.08,-0.01,0.0,-0.02,,0.0,-0.3,,-0.03,-0.54,-0.12,-0.03,-0.07,-0.0,-0.0,0.0,-0.01,0.04,-0.0,0.01,0.01,-1.08,3.13,51.0
"rodgers, patrick",-0.44,0.0,,0.0,-0.3,0.07,0.0,-0.01,,0.0,0.05,,0.01,0.06,-0.19,-0.02,-0.03,-0.0,-0.0,0.0,-0.05,-0.28,-0.01,0.04,-0.0,-0.37,2.64,67.0
"roy, kevin",-0.2,0.0,,0.0,0.06,0.13,0.0,-0.01,,0.0,-0.05,,-0.0,-0.05,-0.06,0.03,0.0,-0.0,0.0,0.0,-0.08,0.04,-0.0,-0.0,-0.0,-0.07,2.88,56.0
"rozo, marcelo",-1.28,0.0,,0.0,-1.13,0.08,0.0,0.01,,0.0,-0.31,,-0.03,-0.6,-0.38,0.05,0.04,-0.0,0.0,0.0,-0.08,0.01,0.04,-0.02,0.0,-1.2,2.3,38.0
"sandhu, sihan",-2.96,0.0,,0.0,-2.61,0.18,0.0,,,,,,,,,,,0.0,0.0,-2.96,,0.0,0.0,0.0,0.0,-2.79,3.0,0.0
"sargent, gordon",-1.11,0.0,,0.0,-1.27,-0.08,0.0,0.01,,0.0,-0.34,,-0.02,-0.66,-0.03,0.0,0.03,0.0,0.0,0.0,-0.02,0.04,-0.08,-0.02,-0.03,-1.19,3.15,34.0
"scheffler, scottie",2.52,0.0,,0.0,2.83,0.0,0.0,,0.47,-0.17,,0.65,-0.07,1.43,0.18,-0.01,0.15,0.0,0.0,0.0,0.01,0.03,-0.09,-0.05,0.0,2.52,2.38,63.0
"schenk, adam",-1.28,0.0,,0.0,-1.13,0.08,0.0,-0.02,,0.0,-0.27,,-0.03,-0.54,-0.28,0.02,-0.03,-0.0,-0.0,0.0,-0.06,-0.07,0.01,0.05,-0.07,-1.21,3.2,48.0
"schmid, matthias",0.01,0.0,,0.0,0.01,-0.0,0.0,-0.01,,0.0,-0.03,,-0.0,-0.06,0.09,0.01,0.0,-0.0,-0.0,0.0,-0.01,-0.04,-0.03,0.02,0.07,0.01,2.83,58.0
