player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"peacock, jake",-1.63,0.0,,0.0,-1.63,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.07,-0.04,0.0,-1.63,0.0,2.56,0.0
"phillips, chandler",-0.4,0.0,,0.0,-0.46,-0.03,0.0,0.01,,0.01,-0.12,,-0.04,-0.3,0.02,-0.0,-0.01,0.0,0.0,0.03,0.07,-0.03,-0.04,0.0,-0.43,0.0,2.98,41.0
"poston, j.t.",0.81,0.0,,0.0,0.89,0.02,0.0,,0.23,-0.01,,0.06,-0.01,0.4,0.2,-0.01,0.03,-0.04,0.0,-0.01,-0.01,0.01,-0.04,0.0,0.83,0.0,3.05,49.0
"puebla, giuseppe",-2.2,0.0,,0.0,-2.2,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-2.2,0.0,2.3,0.0
"puig, david",1.22,0.0,,0.0,0.95,0.0,0.0,,0.19,-0.01,,0.1,-0.02,0.53,0.13,-0.03,0.09,-0.02,0.0,0.07,-0.01,0.23,-0.04,0.0,1.22,0.0,2.47,55.0
"pulcini, mateo",-2.74,0.0,,0.0,-2.74,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.16,-0.04,0.0,-2.74,0.0,2.3,0.0
"putnam, andrew",0.27,0.0,,0.0,0.71,0.22,0.0,,0.19,-0.01,,0.04,-0.01,0.29,0.03,-0.02,-0.1,0.02,0.0,-0.07,0.05,-0.09,-0.04,0.0,0.49,0.0,2.34,51.0
"rahm, jon",2.29,0.0,,0.0,2.26,0.0,0.0,,0.52,-0.03,,0.23,-0.04,1.09,0.22,-0.0,0.15,0.03,0.0,0.01,-0.01,0.16,-0.03,0.0,2.29,0.0,2.3,45.0
"rai, aaron",1.12,0.0,,0.0,1.26,0.0,0.0,,0.22,-0.01,,0.06,-0.01,0.54,0.12,-0.0,0.06,0.04,-0.0,0.02,0.05,0.08,-0.04,0.0,1.12,0.0,3.2,39.0
"reed, patrick",1.03,0.0,,0.0,1.45,0.0,0.0,,0.34,-0.02,,0.1,-0.03,0.58,0.16,-0.01,0.07,0.16,0.0,-0.04,-0.28,0.03,-0.02,0.0,1.03,0.0,2.3,33.0
