player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"kirk, chris",-0.36,0.0,,0.0,,0.0,0.0,0.02,,-0.0,0.06,,-0.01,0.08,-0.11,0.01,-0.0,0.0,-0.05,-0.11,-0.13,-0.05,-0.01,-0.06,-0.36,0.0,2.32,44.0
"kitayama, kurt",1.24,0.0,,0.0,,0.0,0.0,,0.19,-0.05,,0.12,-0.01,0.58,0.11,0.0,0.1,0.0,0.15,-0.01,-0.03,-0.03,0.04,0.08,1.24,0.0,3.01,62.0
"knapp, jake",0.75,0.0,,0.0,,0.0,0.0,,0.19,-0.06,,0.13,-0.01,0.49,0.02,-0.01,0.02,-0.0,0.0,0.01,-0.03,0.01,-0.02,0.02,0.75,0.0,2.68,41.0
"koepka, brooks",0.5,0.0,,0.0,,0.0,0.0,,0.34,-0.04,,0.06,-0.01,0.37,-0.0,-0.01,0.08,0.0,-0.04,-0.05,-0.14,-0.04,-0.04,0.0,0.5,0.0,2.68,42.0
"kruyswijk, jacques",-0.94,0.0,,0.0,,0.0,0.0,-0.0,,0.03,-0.16,,-0.05,-0.48,-0.24,0.04,-0.21,-0.0,0.0,-0.01,0.03,0.11,-0.01,-0.0,-0.94,0.0,2.3,39.0
"lacroix, frederic",-0.6,0.0,,0.0,,0.0,0.0,0.0,,0.01,-0.15,,-0.03,-0.33,-0.04,0.04,-0.21,-0.0,0.0,0.01,0.06,0.05,-0.02,0.0,-0.6,0.0,3.01,51.0
"lagergren, joakim",-0.62,0.0,,0.0,,0.0,0.0,0.0,,0.03,-0.18,,-0.07,-0.44,-0.11,0.04,-0.21,-0.0,0.03,-0.02,0.03,0.19,-0.0,0.09,-0.62,0.0,3.17,45.0
"larrazabal, pablo",-1.91,0.0,,0.0,,0.0,0.0,0.01,,0.05,-0.33,,-0.12,-0.77,-0.29,0.04,-0.21,-0.0,-0.14,-0.14,0.03,0.03,-0.0,-0.08,-1.91,0.0,2.52,37.0
"lawrence, thriston",-0.37,0.0,,0.0,,0.0,0.0,0.01,,0.02,-0.08,,-0.06,-0.29,-0.28,0.06,0.02,0.0,0.22,0.03,0.03,-0.12,0.02,0.04,-0.37,0.0,2.92,41.0
"lee, junghwan",-1.26,0.0,,0.0,,0.0,0.0,-0.01,,0.04,-0.22,,-0.09,-0.59,-0.22,0.04,-0.21,0.0,0.0,-0.02,0.03,-0.0,-0.0,0.0,-1.26,0.0,2.3,29.0
"lee, min woo",0.39,0.0,,0.0,,0.0,0.0,,0.19,-0.05,,0.11,-0.01,0.42,-0.01,0.01,0.08,0.0,-0.17,0.05,-0.03,-0.13,0.02,-0.09,0.39,0.0,2.78,55.0
"li, haotong",0.16,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.03,,0.01,0.06,-0.13,0.0,0.03,0.0,-0.02,0.02,0.03,0.03,0.03,0.04,0.16,0.0,3.13,47.0
"lindberg, mikael",-0.34,0.0,,0.0,,0.0,0.0,0.0,,0.0,-0.0,,-0.01,-0.12,-0.14,-0.0,0.07,0.0,0.0,-0.01,-0.05,-0.06,-0.04,0.0,-0.34,0.0,2.85,47.0
"lindell, oliver",0.29,0.0,,0.0,,0.0,0.0,,0.06,-0.02,,0.03,-0.01,0.28,0.09,0.04,-0.27,0.0,0.0,0.05,0.06,0.01,-0.04,0.0,0.29,0.0,2.46,61.0
"lowry, shane",1.34,0.0,,0.0,,0.0,0.0,,0.28,-0.06,,0.14,-0.01,0.61,0.09,0.0,0.06,0.0,0.4,-0.09,-0.03,-0.06,-0.02,0.02,1.34,0.0,2.48,59.0
"luiten, joost",-0.85,0.0,,0.0,,0.0,0.0,0.02,,0.03,-0.15,,-0.06,-0.34,-0.17,0.04,-0.21,-0.0,-0.05,-0.1,0.03,0.09,-0.0,0.02,-0.85,0.0,2.78,45.0
"macintyre, robert",1.72,0.0,,0.0,,0.0,0.0,,0.27,-0.05,,0.15,-0.01,0.6,0.15,-0.01,0.05,0.0,0.44,0.03,-0.03,-0.02,0.05,0.1,1.72,0.0,2.5,59.0
"manassero, matteo",-0.62,0.0,,0.0,,0.0,0.0,0.01,,0.02,-0.1,,-0.04,-0.28,-0.23,0.04,-0.21,0.0,0.13,-0.0,0.06,-0.07,-0.0,0.05,-0.62,0.0,2.69,45.0
"mansell, richard",-0.39,0.0,,0.0,,0.0,0.0,0.0,,0.02,-0.08,,-0.06,-0.22,-0.1,0.04,-0.21,-0.0,0.14,0.02,-0.05,-0.05,0.02,0.15,-0.39,0.0,2.7,7.0
"mccarty, matt",0.4,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.1,,0.03,0.12,0.02,-0.0,-0.05,-0.0,0.06,0.04,-0.02,0.05,-0.01,0.05,0.4,0.0,3.05,65.0
"mcgreevy, max",0.24,0.0,,0.0,,0.0,0.0,0.01,,-0.01,0.04,,0.02,0.12,0.06,0.01,-0.01,0.0,0.0,0.02,0.06,-0.05,-0.02,-0.01,0.24,0.0,2.35,59.0
"mcilroy, rory",2.01,0.0,,0.0,,0.0,0.0,,0.48,-0.09,,0.24,-0.02,1.17,0.15,-0.02,0.18,0.0,0.14,-0.06,-0.12,-0.16,0.04,0.08,2.01,0.0,2.79,43.0
"mckibbin, tom",0.27,0.0,,0.0,,0.0,0.0,0.02,,-0.0,0.04,,-0.0,0.1,0.02,0.02,0.12,-0.0,0.02,0.07,-0.02,-0.14,-0.0,0.04,0.27,0.0,2.3,55.0
"meissner, mac",0.47,0.0,,0.0,,0.0,0.0,0.02,,-0.02,0.09,,0.03,0.18,0.21,-0.02,-0.03,-0.0,0.0,0.05,0.06,-0.07,-0.04,0.0,0.47,0.0,2.3,57.0
"meronk, adrian",-0.76,0.0,,0.0,,0.0,0.0,0.02,,0.03,-0.11,,-0.05,-0.35,-0.25,-0.0,-0.03,-0.0,-0.0,-0.0,0.06,0.02,-0.01,-0.07,-0.76,0.0,2.3,47.0
"migliozzi, guido",-0.59,0.0,,0.0,,0.0,0.0,0.01,,0.02,-0.12,,-0.04,-0.32,-0.07,0.04,-0.21,0.0,0.0,0.03,0.03,0.03,0.03,-0.03,-0.59,0.0,2.44,39.0
"molinari, francesco",-0.66,0.0,,0.0,,0.0,0.0,0.03,,0.01,-0.05,,-0.02,-0.17,-0.22,0.04,-0.21,0.0,0.11,-0.15,-0.05,0.01,0.02,-0.02,-0.66,0.0,3.2,27.0
"moore, taylor",0.02,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.04,,0.02,0.12,-0.01,0.0,0.06,0.0,-0.11,-0.0,0.03,-0.04,-0.01,-0.1,0.02,0.0,2.31,47.0
"naidoo, dylan",-1.78,0.0,,0.0,,0.0,0.0,-0.02,,0.07,-0.38,,-0.12,-0.99,-0.28,0.04,-0.21,0.0,-0.04,0.04,0.06,0.11,-0.02,-0.03,-1.78,0.0,2.89,41.0
"nakajima, keita",0.09,0.0,,0.0,,0.0,0.0,0.01,,-0.01,-0.02,,-0.0,0.02,0.11,-0.01,-0.0,-0.0,-0.2,0.05,0.06,0.11,-0.0,-0.02,0.09,0.0,2.55,33.0
"neergaard-petersen, rasmus",0.21,0.0,,0.0,,0.0,0.0,0.02,,-0.0,0.02,,-0.01,0.11,-0.08,-0.0,0.07,0.0,0.0,0.05,0.06,0.01,-0.02,-0.02,0.21,0.0,2.3,55.0
"noren, alex",0.94,0.0,,0.0,,0.0,0.0,,0.25,-0.05,,0.14,-0.01,0.53,0.0,-0.03,0.03,0.0,0.25,-0.18,-0.03,-0.02,0.04,0.02,0.94,0.0,2.35,58.0
"norgaard moller, niklas",-0.05,0.0,,0.0,,0.0,0.0,0.01,,0.02,-0.1,,-0.06,-0.23,-0.01,-0.01,0.1,0.0,0.09,-0.01,0.06,0.01,-0.0,0.08,-0.05,0.0,2.54,53.0
"norris, shaun",-0.17,0.0,,0.0,,0.0,0.0,0.01,,0.0,-0.03,,0.0,0.03,0.03,0.04,-0.21,-0.0,-0.11,-0.16,0.06,0.23,-0.02,-0.06,-0.17,0.0,3.06,27.0
"novak, andrew",0.22,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.07,,0.02,0.14,-0.01,0.01,0.05,-0.0,-0.04,0.01,0.03,-0.06,0.02,-0.03,0.22,0.0,2.65,64.0
"ok, taehoon",-0.78,0.0,,0.0,,0.0,0.0,-0.02,,-0.02,-0.12,,0.05,-0.44,0.22,0.04,-0.21,0.0,0.0,0.05,-0.29,0.0,-0.04,0.0,-0.78,0.0,2.7,11.0
"olesen, thorbjorn",0.22,0.0,,0.0,,0.0,0.0,0.02,,-0.0,0.05,,0.01,0.03,-0.2,0.01,0.0,-0.0,0.12,-0.04,0.03,0.01,0.05,0.12,0.22,0.0,2.99,41.0
"otaegui, adrian",-1.17,0.0,,0.0,,0.0,0.0,0.01,,0.02,-0.13,,-0.04,-0.43,-0.27,0.04,-0.21,-0.0,-0.05,-0.01,0.03,-0.04,0.02,-0.12,-1.17,0.0,3.2,51.0
"parry, john",-0.13,0.0,,0.0,,0.0,0.0,0.01,,-0.01,0.02,,0.01,-0.04,0.08,0.02,-0.06,0.0,0.03,-0.08,-0.11,-0.03,-0.01,0.03,-0.13,0.0,2.48,57.0
"pavon, matthieu",-0.07,0.0,,0.0,,0.0,0.0,0.02,,-0.0,-0.05,,0.0,-0.12,0.0,0.01,0.03,0.0,-0.0,-0.01,0.03,0.01,0.02,-0.02,-0.07,0.0,2.3,49.0
"penge, marco",0.43,0.0,,0.0,,0.0,0.0,0.01,,0.0,0.04,,-0.01,-0.02,-0.04,-0.0,0.04,-0.0,0.15,0.04,0.06,0.05,-0.01,0.13,0.43,0.0,3.04,39.0
"perez, victor",0.7,0.0,,0.0,,0.0,0.0,0.03,,-0.0,0.05,,0.01,0.14,0.16,0.0,-0.02,0.0,0.14,-0.01,0.06,0.03,0.04,0.08,0.7,0.0,2.48,49.0
"potgieter, aldrich",0.39,0.0,,0.0,,0.0,0.0,0.01,,-0.0,0.01,,-0.0,0.1,0.09,-0.01,0.08,-0.0,-0.03,0.08,0.03,0.09,-0.02,-0.03,0.39,0.0,3.2,48.0
"premlall, yurav",-1.07,0.0,,0.0,,0.0,0.0,-0.01,,0.03,-0.14,,-0.05,-0.53,-0.27,0.04,-0.21,0.0,0.0,0.07,0.03,0.0,-0.04,0.0,-1.07,0.0,3.2,35.0
"puig, david",0.7,0.0,,0.0,,0.0,0.0,,0.18,-0.03,,0.11,-0.01,0.5,-0.01,-0.02,0.1,-0.0,0.0,0.07,-0.03,-0.12,-0.04,0.0,0.7,0.0,2.48,61.0
"putnam, andrew",-0.01,0.0,,0.0,,0.0,0.0,0.02,,-0.02,0.08,,0.04,0.16,-0.06,-0.02,-0.12,0.0,-0.0,-0.06,0.06,-0.08,0.01,-0.02,-0.01,0.0,2.6,59.0
"rahm, jon",1.75,0.0,,0.0,,0.0,0.0,,0.48,-0.1,,0.26,-0.02,1.16,0.13,-0.0,0.14,-0.0,0.08,0.01,-0.14,-0.2,-0.02,-0.03,1.75,0.0,2.41,47.0
"rai, aaron",0.94,0.0,,0.0,,0.0,0.0,,0.2,-0.04,,0.08,-0.01,0.59,0.12,-0.01,0.08,0.0,-0.03,0.01,-0.03,-0.09,0.04,0.01,0.94,0.0,3.08,47.0
"ravetto, david",-0.85,0.0,,0.0,,0.0,0.0,-0.02,,0.02,-0.14,,-0.05,-0.33,-0.17,0.04,-0.21,0.0,0.0,0.03,0.03,-0.05,-0.02,0.01,-0.85,0.0,2.48,55.0
"reed, patrick",0.76,0.0,,0.0,,0.0,0.0,,0.31,-0.04,,0.11,-0.01,0.5,-0.01,-0.0,0.02,0.0,0.03,-0.04,0.04,-0.1,-0.04,0.0,0.76,0.0,2.31,41.0
"reitan, kristoffer",0.84,0.0,,0.0,,0.0,0.0,,0.11,-0.05,,0.06,-0.01,0.45,0.08,-0.01,0.13,0.0,0.09,0.04,-0.03,-0.05,-0.02,0.04,0.84,0.0,3.2,57.0
"riley, davis",-1.04,0.0,,0.0,,0.0,0.0,0.02,,0.03,-0.22,,-0.07,-0.54,-0.19,-0.01,-0.14,-0.0,-0.05,0.03,0.06,0.07,0.01,-0.03,-1.04,0.0,3.2,47.0
