player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"kisner, kevin",-0.98,0.0,,0.0,-1.21,-0.11,0.0,0.04,,0.03,-0.19,,-0.01,-0.4,-0.07,-0.01,-0.07,-0.0,-0.0,-0.12,-0.32,-0.0,0.12,0.02,-1.09,0.0,2.98,0.0
"kizzire, patton",-0.97,0.0,,0.0,-0.99,-0.01,0.0,0.02,,0.01,-0.09,,-0.04,-0.35,-0.27,0.02,-0.18,-0.0,0.0,-0.09,0.01,-0.1,0.1,-0.0,-0.98,0.0,2.68,28.0
"kohles, ben",-0.36,0.0,,0.0,-0.13,0.11,0.0,0.01,,0.01,-0.07,,-0.02,-0.19,-0.12,0.02,0.06,0.0,0.0,-0.04,0.01,0.0,-0.01,-0.02,-0.24,0.0,2.64,34.0
"kuchar, matt",-0.29,0.0,,0.0,-0.07,0.11,0.0,0.05,,-0.01,-0.01,,-0.03,-0.06,-0.11,-0.0,-0.06,-0.0,-0.0,-0.23,0.01,0.01,0.09,0.07,-0.18,0.0,2.3,23.0
"lamprecht, christo",-0.82,0.0,,0.0,-0.99,-0.09,0.0,-0.0,,0.02,-0.15,,-0.07,-0.38,-0.24,0.01,0.0,0.0,0.0,0.06,0.01,-0.04,-0.04,0.0,-0.9,0.0,2.96,38.0
"lebioda, hank",-0.42,0.0,,0.0,-0.36,0.03,0.0,0.01,,0.01,-0.06,,-0.02,-0.17,-0.15,0.0,-0.06,-0.0,0.0,0.01,0.04,0.01,-0.04,0.0,-0.39,0.0,2.6,38.0
"li, haotong",0.23,0.0,,0.0,0.2,-0.02,0.0,0.03,,-0.02,0.04,,0.03,0.09,0.02,0.0,0.02,0.0,-0.0,0.02,0.01,0.02,-0.04,0.0,0.22,0.0,2.69,43.0
"lipsky, david",-0.11,0.0,,0.0,-0.08,0.01,0.0,0.01,,-0.0,-0.02,,-0.0,-0.08,-0.04,-0.0,-0.06,-0.0,-0.0,-0.06,-0.07,-0.02,0.04,0.19,-0.1,0.0,2.69,35.0
"macintyre, robert",1.2,0.0,,0.0,1.15,0.0,0.0,,0.3,-0.02,,0.14,-0.02,0.67,0.0,-0.02,0.16,0.0,0.0,0.03,-0.08,0.03,-0.0,0.01,1.2,0.0,2.7,45.0
"martin, ben",-0.89,0.0,,0.0,-0.97,-0.04,0.0,0.01,,0.03,-0.16,,-0.06,-0.48,-0.26,0.01,0.0,0.0,0.0,-0.07,0.01,-0.01,0.05,0.04,-0.93,0.0,2.98,33.0
