player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"simpson, webb",-0.6,0.0,,0.0,-0.59,0.01,0.0,-0.04,,0.0,-0.01,,-0.01,-0.04,-0.08,-0.02,-0.04,0.0,0.0,0.0,-0.13,-0.23,0.01,0.04,-0.05,-0.6,2.7,18.0
"smith, jordan",0.53,0.0,,0.0,0.74,0.05,0.0,,0.09,-0.04,,0.11,-0.02,0.28,0.06,0.0,0.13,-0.0,0.0,0.0,-0.03,0.03,-0.03,-0.05,0.0,0.58,2.55,55.0
"smotherman, austin",0.02,0.0,,0.0,0.12,0.05,0.0,-0.01,,-0.0,0.03,,0.0,-0.01,-0.02,0.02,0.0,-0.0,0.0,0.0,-0.04,0.03,0.03,-0.0,-0.02,0.07,3.0,51.0
"snedeker, brandt",-0.61,0.0,,0.0,-0.52,0.05,0.0,-0.02,,0.0,0.05,,-0.0,-0.01,-0.31,-0.0,-0.1,-0.0,0.0,0.0,-0.2,0.01,-0.02,0.03,-0.03,-0.56,2.97,41.0
"spaun, j.j.",1.2,0.0,,0.0,1.32,0.0,0.0,,0.19,-0.09,,0.28,-0.04,0.7,0.09,-0.01,0.03,0.0,-0.0,0.0,-0.05,-0.04,-0.06,0.15,0.05,1.2,2.51,59.0
"spieth, jordan",0.02,0.0,,0.0,0.4,0.19,0.0,-0.03,,-0.0,0.2,,0.01,0.24,-0.24,0.01,-0.01,0.0,0.0,0.0,-0.04,-0.07,-0.01,-0.02,0.0,0.21,2.7,67.0
"springer, hayden",-0.38,0.0,,0.0,-0.44,-0.03,0.0,-0.0,,0.0,-0.12,,-0.01,-0.25,-0.08,0.0,-0.02,0.0,0.0,0.0,-0.01,0.01,0.01,0.01,0.09,-0.41,2.54,45.0
"stevens, samuel",0.13,0.0,,0.0,0.47,0.17,0.0,-0.02,,-0.0,0.09,,0.01,0.13,-0.15,0.02,0.02,0.0,-0.0,0.0,-0.02,0.03,0.01,0.01,0.0,0.3,2.42,69.0
"streelman, kevin",-0.43,0.0,,0.0,-0.56,-0.06,0.0,-0.02,,0.0,-0.13,,-0.0,-0.18,0.04,0.02,-0.0,0.0,-0.0,0.0,-0.24,0.03,0.02,0.02,0.01,-0.49,2.39,37.0
"suber, jackson",0.34,0.0,,0.0,0.51,0.08,0.0,,-0.0,-0.04,,-0.01,-0.01,0.29,0.01,-0.0,0.05,0.0,0.0,0.0,0.04,0.01,-0.02,-0.02,0.05,0.42,3.2,55.0
"svensson, adam",-0.93,0.0,,0.0,-0.62,0.15,0.0,-0.01,,0.0,-0.14,,-0.02,-0.35,-0.33,0.01,-0.07,-0.0,0.0,0.0,-0.04,0.01,0.01,0.03,-0.03,-0.78,2.3,41.0
"svensson, jesper",-0.08,0.0,,0.0,0.12,0.1,0.0,-0.01,,0.0,-0.01,,-0.0,-0.0,-0.08,0.0,0.07,-0.0,0.0,0.0,-0.02,0.03,-0.03,-0.02,-0.02,0.02,3.05,47.0
"taylor, nick",0.53,0.0,,0.0,0.45,-0.02,0.0,,0.13,-0.04,,0.19,-0.02,0.43,0.05,-0.02,-0.06,-0.0,0.0,0.0,-0.09,-0.04,-0.01,0.03,-0.0,0.51,2.63,69.0
"thompson, davis",0.59,0.0,,0.0,0.83,0.06,0.0,-0.02,,-0.0,0.08,,0.01,0.16,0.21,0.0,0.02,-0.0,-0.0,0.0,0.0,0.03,-0.01,0.03,0.07,0.65,2.4,55.0
"thorbjornsen, michael",0.67,0.0,,0.0,0.92,0.06,0.0,,0.1,-0.03,,0.13,-0.02,0.34,0.09,0.0,0.07,-0.0,0.0,0.0,0.05,-0.04,-0.08,0.01,0.03,0.73,3.2,59.0
"todd, brendon",-2.28,0.0,,0.0,-2.4,-0.06,0.0,-0.02,,0.0,-0.51,,-0.04,-0.85,-0.5,-0.01,-0.08,-0.0,0.0,0.0,-0.14,-0.15,0.03,0.02,-0.04,-2.34,2.7,17.0
"tosti, alejandro",-0.98,0.0,,0.0,-0.79,0.09,0.0,-0.01,,0.0,-0.27,,-0.03,-0.47,-0.24,0.04,0.05,-0.0,0.0,0.0,-0.02,0.01,-0.0,-0.01,-0.03,-0.89,2.45,41.0
"van rooyen, erik",-0.27,0.0,,0.0,-0.37,-0.05,0.0,-0.02,,0.0,-0.05,,-0.01,-0.06,0.0,-0.04,-0.05,-0.0,0.0,0.0,-0.08,0.01,0.02,0.02,-0.02,-0.32,2.39,45.0
"vanderlaan, john",-0.62,0.0,,0.0,-0.55,0.03,0.0,-0.01,,0.0,-0.22,,-0.01,-0.36,-0.06,0.02,0.03,0.0,0.0,0.0,-0.02,0.03,-0.0,-0.02,0.0,-0.58,2.62,47.0
"ventura, kristoffer",0.01,0.0,,0.0,0.08,0.04,0.0,-0.01,,0.0,-0.07,,-0.01,0.0,0.02,-0.0,0.04,0.0,0.0,0.0,-0.03,0.03,0.01,0.01,0.02,0.05,2.4,37.0
"vilips, karl",-0.34,0.0,,0.0,-0.3,0.02,0.0,-0.02,,0.0,-0.07,,-0.0,-0.1,-0.09,0.0,-0.03,-0.0,-0.0,0.0,0.02,0.01,0.01,-0.02,-0.05,-0.32,3.05,45.0
"walker, danny",-1.27,0.0,,0.0,-1.08,0.09,0.0,-0.0,,0.0,-0.27,,-0.02,-0.58,-0.38,0.04,0.0,0.0,0.0,0.0,-0.02,0.01,0.01,-0.02,-0.03,-1.18,3.2,51.0
"wallace, matt",0.49,0.0,,0.0,0.58,0.05,0.0,,0.12,-0.05,,0.1,-0.02,0.3,0.05,0.01,-0.02,0.0,0.0,0.0,-0.06,-0.04,0.0,0.1,-0.01,0.54,2.42,57.0
"whaley, vince",-0.37,0.0,,0.0,-0.29,0.04,0.0,-0.01,,0.0,-0.09,,-0.01,-0.22,-0.11,-0.0,-0.06,0.0,0.0,0.0,-0.03,0.03,0.04,0.06,0.03,-0.33,2.3,45.0
"wilkes-krier, patrick",-3.0,0.0,,0.0,-2.1,0.9,0.0,,,,,,,,,,,0.0,0.0,-3.0,,0.0,0.0,0.0,0.0,-2.1,2.3,0.0
"wise, aaron",-0.57,0.0,,0.0,-0.62,-0.03,0.0,-0.03,,0.0,-0.18,,-0.02,-0.17,-0.18,0.01,-0.02,0.0,0.0,0.0,-0.02,0.01,-0.01,0.01,0.02,-0.59,3.2,27.0
"wu, dylan",-0.61,0.0,,0.0,-0.49,0.06,0.0,-0.01,,0.0,-0.18,,-0.02,-0.32,-0.13,0.01,-0.05,-0.0,0.0,0.0,-0.02,0.01,0.02,0.01,0.05,-0.55,2.37,43.0
"yellamaraju, sudarshan",0.18,0.0,,0.0,0.27,0.05,0.0,-0.01,,-0.0,0.09,,0.01,0.18,-0.1,-0.01,0.02,-0.0,0.0,0.0,0.02,0.01,-0.02,-0.02,0.0,0.22,2.64,63.0
"young, cameron",1.36,0.0,,0.0,1.88,0.0,0.0,,0.24,-0.13,,0.37,-0.06,0.68,0.16,0.01,0.13,0.0,0.0,0.0,0.02,-0.04,-0.08,0.05,0.02,1.36,2.83,61.0
"yu, kevin",0.4,0.0,,0.0,0.41,0.0,0.0,-0.02,,-0.0,0.09,,0.0,0.16,0.13,-0.0,0.05,-0.0,-0.0,0.0,-0.0,0.03,-0.01,-0.0,-0.02,0.41,2.57,51.0
